id,y
395,0.9656697869300842
396,0.7334081649780273
397,0.4142008781433105
398,0.49927482604980467
399,0.7866739988327026
400,0.935068953037262
401,0.6802560567855835
402,0.7748139858245849
403,0.3423702776432037
404,0.9019427418708801
405,0.7465403079986572
406,0.6036055624485016
407,0.6760750651359558
408,0.8097988963127136
409,0.3297008484601974
410,0.5515198409557343
411,0.7104303002357483
412,0.5597448348999023
413,0.7560370922088623
414,0.8576711893081665
415,0.6432188510894775
416,0.8057873606681824
417,0.8085750460624694
418,0.32170227766036985
419,0.642907178401947
420,0.8137321710586548
421,0.9870707750320434
422,0.40658171772956847
423,0.6194461941719055
424,0.9123070240020752
425,0.8513196229934692
426,0.9641603708267212
427,0.5377571821212769
428,0.3707827091217041
429,0.6697878837585449
430,0.8490809559822082
431,0.9260966062545777
432,0.616339522600174
433,0.839129114151001
434,0.6543265104293823
435,0.22175468355417252
436,0.9866066575050354
437,0.9814383268356324
438,0.7854774951934814
439,0.1855338215827942
440,0.7097330808639526
441,0.6312272310256958
442,0.972850787639618
443,0.7009783029556275
444,0.4602207005023956
445,0.9803167104721069
446,0.14954057410359384
447,0.7587684631347656
448,0.6420823097229004
449,0.9615565419197083
450,0.5045150816440582
451,0.4060646653175354
452,0.317491227388382
453,0.8729418158531189
454,0.487535285949707
455,0.4384195625782013
456,0.6380420565605164
457,0.9364576220512391
458,0.8397545337677002
459,0.20938815772533417
460,0.9205602049827576
461,0.9755474090576172
462,0.8529016613960266
463,0.9972684979438782
464,0.39106195569038393
465,0.8698494553565979
466,0.7525567293167115
467,0.3348768144845963
468,0.9846686840057373
469,0.9350445032119751
470,0.8709816455841064
471,0.9521206498146058
472,0.683476984500885
473,0.36901249289512633
474,0.4684236466884613
475,0.9275731682777405
476,0.6631196737289429
477,0.8707093358039856
478,0.19160167127847672
479,0.034122199192643164
480,0.624302327632904
481,0.6865698337554932
482,0.6783616542816162
483,0.010390447266399861
484,0.6943888068199158
485,0.843648898601532
486,0.9044758439064026
487,0.6404018402099609
488,0.8198810815811157
489,0.6603460788726807
490,0.7042017698287963
491,0.15312051475048066
492,0.4625675082206726
493,0.8303086280822753
494,0.633925837278366
495,0.5143139004707337
496,0.6259022355079651
497,0.1138458177447319
498,0.505971497297287
499,0.6785464525222779
