Num,y
348670,26001.865603540013
349567,26001.865603540013
350239,26001.865603540013
348671,96.58849526875542
349568,96.58849526875542
350240,96.58849526875542
348672,48115.87945458554
349569,48115.87945458554
350241,48115.87945458554
348673,88.23225718266
349570,88.23225718266
350242,88.23225718266
348674,257.5352056053367
349571,257.5352056053367
350243,257.5352056053367
348675,2760324.0377355036
349572,2760324.0377355036
350244,2760324.0377355036
348676,387540.72036888223
349573,387540.72036888223
350245,387540.72036888223
348677,6549.596768472364
349574,6549.596768472364
350246,6549.596768472364
348678,46084.59532324146
349575,46084.59532324146
350247,46084.59532324146
348679,346000.9905518083
349576,346000.9905518083
350248,346000.9905518083
348680,14375.692842855626
349577,14375.692842855626
350249,14375.692842855626
348681,699.5170868018765
349578,699.5170868018765
350250,699.5170868018765
348682,36626.855555025206
349579,36626.855555025206
350251,36626.855555025206
348683,1971.978605550528
349580,1971.978605550528
350252,1971.978605550528
348684,1600.1106896960746
349581,1600.1106896960746
350253,1600.1106896960746
348685,21654.629695016356
349582,21654.629695016356
350254,21654.629695016356
348686,188144.88120533185
349583,188144.88120533185
350255,188144.88120533185
348687,6144.6544058949685
349584,6144.6544058949685
350256,6144.6544058949685
348688,144465.93994316866
349585,144465.93994316866
350257,144465.93994316866
348689,25046.18351271196
349586,25046.18351271196
350258,25046.18351271196
348690,6930.908094788955
349587,6930.908094788955
350259,6930.908094788955
348691,198765.87747979694
349588,198765.87747979694
350260,198765.87747979694
348692,13990.53298130784
349589,13990.53298130784
350261,13990.53298130784
348693,194743.47037537256
349590,194743.47037537256
350262,194743.47037537256
348694,138444.8383367676
349591,138444.8383367676
350263,138444.8383367676
348695,118663.29781386229
349592,118663.29781386229
350264,118663.29781386229
348696,133022.3935785943
349593,133022.3935785943
350265,133022.3935785943
348697,98104.90614607812
349594,98104.90614607812
350266,98104.90614607812
348698,1209.8115652693602
349595,1209.8115652693602
350267,1209.8115652693602
348699,15611.077097596934
349596,15611.077097596934
350268,15611.077097596934
348700,11854.936087066648
349597,11854.936087066648
350269,11854.936087066648
348701,87879.38534617258
349598,87879.38534617258
350270,87879.38534617258
348702,9082.983550243594
349599,9082.983550243594
350271,9082.983550243594
348703,56948.156600109534
349600,56948.156600109534
350272,56948.156600109534
348704,73970.72440384982
349601,73970.72440384982
350273,73970.72440384982
348705,152120.1573145817
349602,152120.1573145817
350274,152120.1573145817
348706,118896.46267078286
349603,118896.46267078286
350275,118896.46267078286
348707,27412.500516428194
349604,27412.500516428194
350276,27412.500516428194
348708,8540.310648273216
349605,8540.310648273216
350277,8540.310648273216
348709,60650.42575031583
349606,60650.42575031583
350278,60650.42575031583
348710,95192.94368034494
349607,95192.94368034494
350279,95192.94368034494
348711,38208.0768344205
349608,38208.0768344205
350280,38208.0768344205
348712,5535.988101410874
349609,5535.988101410874
350281,5535.988101410874
348713,92735.11682250227
349610,92735.11682250227
350282,92735.11682250227
348714,100117.67041028128
349611,100117.67041028128
350283,100117.67041028128
348715,185289.33939545613
349612,185289.33939545613
350284,185289.33939545613
348716,10715.176576210159
349613,10715.176576210159
350285,10715.176576210159
348717,190.6257831682183
349614,190.6257831682183
350286,190.6257831682183
348718,4130.096822760364
349615,4130.096822760364
350287,4130.096822760364
348719,6576.15036684412
349616,6576.15036684412
350288,6576.15036684412
348720,13423.4344335776
349617,13423.4344335776
350289,13423.4344335776
348721,103645.34753401547
349618,103645.34753401547
350290,103645.34753401547
348722,3040.088592820396
349619,3040.088592820396
350291,3040.088592820396
348723,473.8808023299945
349620,473.8808023299945
350292,473.8808023299945
348724,18953.38513860745
349621,18953.38513860745
350293,18953.38513860745
348725,6366.834269311235
349622,6366.834269311235
350294,6366.834269311235
348726,4577.983001978431
349623,4577.983001978431
350295,4577.983001978431
348727,80066.61840529609
349624,80066.61840529609
350296,80066.61840529609
348728,297140.48376400606
349625,297140.48376400606
350297,297140.48376400606
348729,32132.425148548697
349626,32132.425148548697
350298,32132.425148548697
348730,1266742.3195588104
349627,1266742.3195588104
350299,1266742.3195588104
348731,336070.43624036096
349628,336070.43624036096
350300,336070.43624036096
348732,31280.623134444588
349629,31280.623134444588
350301,31280.623134444588
348733,166731.26735534627
349630,166731.26735534627
350302,166731.26735534627
348734,890.8679550150916
349631,890.8679550150916
350303,890.8679550150916
348735,2493929.1514299307
349632,2493929.1514299307
350304,2493929.1514299307
348736,42611.069623235686
349633,42611.069623235686
350305,42611.069623235686
348737,21823.109612246404
349634,21823.109612246404
350306,21823.109612246404
348738,708310.4814807047
349635,708310.4814807047
350307,708310.4814807047
348739,547089.0284919282
349636,547089.0284919282
350308,547089.0284919282
348740,598646.7422280146
349637,598646.7422280146
350309,598646.7422280146
348741,1048906.8123036867
349638,1048906.8123036867
350310,1048906.8123036867
348742,113238.4095845019
349639,113238.4095845019
350311,113238.4095845019
348743,117088.23393917579
349640,117088.23393917579
350312,117088.23393917579
348744,2372.8292173317163
349641,2372.8292173317163
350313,2372.8292173317163
348745,6164.661540034876
349642,6164.661540034876
350314,6164.661540034876
348746,129.11352386875944
349643,129.11352386875944
350315,129.11352386875944
348747,13951.629741921886
349644,13951.629741921886
350316,13951.629741921886
348748,95917.32399966089
349645,95917.32399966089
350317,95917.32399966089
348749,5117.398586073315
349646,5117.398586073315
350318,5117.398586073315
348750,28774.291695673546
349647,28774.291695673546
350319,28774.291695673546
348751,436151.34285702003
349648,436151.34285702003
350320,436151.34285702003
348752,107705.21361206881
349649,107705.21361206881
350321,107705.21361206881
348753,579880.8545884755
349650,579880.8545884755
350322,579880.8545884755
348754,271645.16278215504
349651,271645.16278215504
350323,271645.16278215504
348755,95295.03257669577
349652,95295.03257669577
350324,95295.03257669577
348756,63933.231628268
349653,63933.231628268
350325,63933.231628268
348757,693.3148584729444
349654,693.3148584729444
350326,693.3148584729444
348758,14630.892025372577
349655,14630.892025372577
350327,14630.892025372577
348759,265904.1318410883
349656,265904.1318410883
350328,265904.1318410883
348760,730207.4835321243
349657,730207.4835321243
350329,730207.4835321243
348761,323179.7873451302
349658,323179.7873451302
350330,323179.7873451302
348762,15065.648085156228
349659,15065.648085156228
350331,15065.648085156228
348763,25562.27450983501
349660,25562.27450983501
350332,25562.27450983501
348764,129.8943129905757
349661,129.8943129905757
350333,129.8943129905757
348765,8381.814709030652
349662,8381.814709030652
350334,8381.814709030652
348766,133723.0830116435
349663,133723.0830116435
350335,133723.0830116435
348767,1321.1591052751542
349664,1321.1591052751542
350336,1321.1591052751542
348768,144.86639496384936
349665,144.86639496384936
350337,144.86639496384936
348769,78184.84068005493
349666,78184.84068005493
350338,78184.84068005493
348770,12117.3776079659
349667,12117.3776079659
350339,12117.3776079659
348771,4023.389134368255
349668,4023.389134368255
350340,4023.389134368255
348772,1337.5589810779625
349669,1337.5589810779625
350341,1337.5589810779625
348773,168738.84433564375
349670,168738.84433564375
350342,168738.84433564375
348774,884207.3498574889
349671,884207.3498574889
350343,884207.3498574889
348775,4264.877991858738
349672,4264.877991858738
350344,4264.877991858738
348776,31152.576595434326
349673,31152.576595434326
350345,31152.576595434326
348777,194.87367587627412
349674,194.87367587627412
350346,194.87367587627412
348778,15476.582000427494
349675,15476.582000427494
350347,15476.582000427494
348779,93658.72017873345
349676,93658.72017873345
350348,93658.72017873345
348780,186841.11643788673
349677,186841.11643788673
350349,186841.11643788673
348781,124963.67199037835
349678,124963.67199037835
350350,124963.67199037835
348782,289709.9373750251
349679,289709.9373750251
350351,289709.9373750251
348783,401435.6338154039
349680,401435.6338154039
350352,401435.6338154039
348784,13933.758273437657
349681,13933.758273437657
350353,13933.758273437657
348785,6981.768205945571
349682,6981.768205945571
350354,6981.768205945571
348786,18026.458429730217
349683,18026.458429730217
350355,18026.458429730217
348787,2077.9998597193567
349684,2077.9998597193567
350356,2077.9998597193567
348788,3086.4833853988544
349685,3086.4833853988544
350357,3086.4833853988544
348789,67074.48941030317
349686,67074.48941030317
350358,67074.48941030317
348790,13632.339687724545
349687,13632.339687724545
350359,13632.339687724545
348791,645556.9702907588
349688,645556.9702907588
350360,645556.9702907588
348792,467727.44779585727
349689,467727.44779585727
350361,467727.44779585727
348793,226.03997059258194
349690,226.03997059258194
350362,226.03997059258194
348794,255.89335986453705
349691,255.89335986453705
350363,255.89335986453705
348795,32.088180141177055
349692,32.088180141177055
350364,32.088180141177055
348796,1065.5141726951515
349693,1065.5141726951515
350365,1065.5141726951515
348797,1026.6870010007137
349694,1026.6870010007137
350366,1026.6870010007137
348798,80455.59493315135
349695,80455.59493315135
350367,80455.59493315135
348799,11243.00539060184
349696,11243.00539060184
350368,11243.00539060184
348800,1196.3443048278732
349697,1196.3443048278732
350369,1196.3443048278732
348801,4113.209490674435
349698,4113.209490674435
350370,4113.209490674435
348802,1672.4910651322796
349699,1672.4910651322796
350371,1672.4910651322796
348803,464.99238595823164
349700,464.99238595823164
350372,464.99238595823164
348804,1681.950034101337
349701,1681.950034101337
350373,1681.950034101337
348805,2437.7708567920927
349702,2437.7708567920927
350374,2437.7708567920927
348806,835758.3502373645
349703,835758.3502373645
350375,835758.3502373645
348807,27879.801046061406
349704,27879.801046061406
350376,27879.801046061406
348808,1223922.0152747582
349705,1223922.0152747582
350377,1223922.0152747582
348809,365472.12191211764
349706,365472.12191211764
350378,365472.12191211764
348810,27744.181570418034
349707,27744.181570418034
350379,27744.181570418034
348811,12557.695824890228
349708,12557.695824890228
350380,12557.695824890228
348812,1599.9907231412158
349709,1599.9907231412158
350381,1599.9907231412158
348813,24879.08811911232
349710,24879.08811911232
350382,24879.08811911232
348814,49099.52971359765
349711,49099.52971359765
350383,49099.52971359765
348815,87180.65372918222
349712,87180.65372918222
350384,87180.65372918222
348816,203478.68984026756
349713,203478.68984026756
350385,203478.68984026756
348817,79317.14751958147
349714,79317.14751958147
350386,79317.14751958147
348818,356.8084068487241
349715,356.8084068487241
350387,356.8084068487241
348819,305805.4713660125
349716,305805.4713660125
350388,305805.4713660125
348820,16369.936962361888
349717,16369.936962361888
350389,16369.936962361888
348821,272.41073931494907
349718,272.41073931494907
350390,272.41073931494907
348822,48.712919898416395
349719,48.712919898416395
350391,48.712919898416395
348823,19351.67280552382
349720,19351.67280552382
350392,19351.67280552382
348824,193.17361565435849
349721,193.17361565435849
350393,193.17361565435849
348825,257.56753377992953
349722,257.56753377992953
350394,257.56753377992953
348826,444.8277442021268
349723,444.8277442021268
350395,444.8277442021268
348827,48.309269042131994
349724,48.309269042131994
350396,48.309269042131994
348828,118972.2475687232
349725,118972.2475687232
350397,118972.2475687232
348829,720038.35488274
349726,720038.35488274
350398,720038.35488274
348830,291567.0424926797
349727,291567.0424926797
350399,291567.0424926797
348831,594682.3621624304
349728,594682.3621624304
350400,594682.3621624304
348832,26371.78825270629
349729,26371.78825270629
350401,26371.78825270629
348833,1431.6213146086784
349730,1431.6213146086784
350402,1431.6213146086784
348834,31012.566381877914
349731,31012.566381877914
350403,31012.566381877914
348835,134796.8421630173
349732,134796.8421630173
350404,134796.8421630173
348836,525414.137220712
349733,525414.137220712
350405,525414.137220712
348837,105.52819450066102
349734,105.52819450066102
350406,105.52819450066102
348838,225.57007140001355
349735,225.57007140001355
350407,225.57007140001355
348839,224.2732767468259
349736,224.2732767468259
350408,224.2732767468259
348840,4576.506459424493
349737,4576.506459424493
350409,4576.506459424493
348841,50618.039912158165
349738,50618.039912158165
350410,50618.039912158165
348842,17322.21859539902
349739,17322.21859539902
350411,17322.21859539902
348843,314.5648842928193
349740,314.5648842928193
350412,314.5648842928193
348844,6439.464635205455
349741,6439.464635205455
350413,6439.464635205455
348845,171851.6857897729
349742,171851.6857897729
350414,171851.6857897729
348846,472620.03112137946
349743,472620.03112137946
350415,472620.03112137946
348847,19762.816459300753
349744,19762.816459300753
350416,19762.816459300753
349745,33520.64144127422
350417,33520.64144127422
350863,33520.64144127422
349746,400194.5890259049
350418,400194.5890259049
350864,400194.5890259049
349747,36952.8368602582
350419,36952.8368602582
350865,36952.8368602582
349748,1068.4904595149358
350420,1068.4904595149358
350866,1068.4904595149358
349749,173928.19276109125
350421,173928.19276109125
350867,173928.19276109125
349750,84320.7479643964
350422,84320.7479643964
350868,84320.7479643964
349751,223550.2090884064
350423,223550.2090884064
350869,223550.2090884064
349752,229727.0343282901
350424,229727.0343282901
350870,229727.0343282901
349753,2729.729471250295
350425,2729.729471250295
350871,2729.729471250295
349754,1957.9810768073175
350426,1957.9810768073175
350872,1957.9810768073175
349755,62299.618853332424
350427,62299.618853332424
350873,62299.618853332424
349756,368460.27289366786
350428,368460.27289366786
350874,368460.27289366786
349757,26815.541673928496
350429,26815.541673928496
350875,26815.541673928496
349758,1451536.8506540032
350430,1451536.8506540032
350876,1451536.8506540032
349759,1770.6164027929692
350431,1770.6164027929692
350877,1770.6164027929692
349760,1903.3279881277304
350432,1903.3279881277304
350878,1903.3279881277304
349761,244468.0713198649
350433,244468.0713198649
350879,244468.0713198649
349762,137849.60744803763
350434,137849.60744803763
350880,137849.60744803763
349763,586164.3583939532
350435,586164.3583939532
350881,586164.3583939532
349764,641778.066177918
350436,641778.066177918
350882,641778.066177918
349765,2236.4105050085705
350437,2236.4105050085705
350883,2236.4105050085705
349766,125668.73358169933
350438,125668.73358169933
350884,125668.73358169933
349767,113450.1891468196
350439,113450.1891468196
350885,113450.1891468196
349768,1248.49089784268
350440,1248.49089784268
350886,1248.49089784268
349769,45383.2840872282
350441,45383.2840872282
350887,45383.2840872282
349770,11991.619743966401
350442,11991.619743966401
350888,11991.619743966401
349771,177980.30009615995
350443,177980.30009615995
350889,177980.30009615995
349772,12526.386899445899
350444,12526.386899445899
350890,12526.386899445899
349773,37146.4968602713
350445,37146.4968602713
350891,37146.4968602713
349774,18850.628815353084
350446,18850.628815353084
350892,18850.628815353084
349775,25956.106749788607
350447,25956.106749788607
350893,25956.106749788607
349776,23322.67096578503
350448,23322.67096578503
350894,23322.67096578503
349777,343205.2642601685
350449,343205.2642601685
350895,343205.2642601685
349778,9428.940269845458
350450,9428.940269845458
350896,9428.940269845458
349779,29649.11958210357
350451,29649.11958210357
350897,29649.11958210357
349780,14207.56049735658
350452,14207.56049735658
350898,14207.56049735658
349781,2190.78944794275
350453,2190.78944794275
350899,2190.78944794275
349782,55175.57178510928
350454,55175.57178510928
350900,55175.57178510928
349783,1043.5063952776732
350455,1043.5063952776732
350901,1043.5063952776732
349784,98.94184975847985
350456,98.94184975847985
350902,98.94184975847985
349785,15549.623423838875
350457,15549.623423838875
350903,15549.623423838875
349786,5072.869349164449
350458,5072.869349164449
350904,5072.869349164449
349787,8082.651894426067
350459,8082.651894426067
350905,8082.651894426067
349788,5230.346430379131
350460,5230.346430379131
350906,5230.346430379131
349789,94618.68830895894
350461,94618.68830895894
350907,94618.68830895894
349790,378250.284173995
350462,378250.284173995
350908,378250.284173995
349791,1339962.5367915607
350463,1339962.5367915607
350909,1339962.5367915607
349792,98832.40500329068
350464,98832.40500329068
350910,98832.40500329068
349793,44569.92781176528
350465,44569.92781176528
350911,44569.92781176528
349794,28523.11217538265
350466,28523.11217538265
350912,28523.11217538265
349795,112.686577813548
350467,112.686577813548
350913,112.686577813548
349796,62167.490856075565
350468,62167.490856075565
350914,62167.490856075565
349797,160.42228578665456
350469,160.42228578665456
350915,160.42228578665456
349798,144.8635531530019
350470,144.8635531530019
350916,144.8635531530019
349799,3627941.38598522
350471,3627941.38598522
350917,3627941.38598522
349800,479311.4172656067
350472,479311.4172656067
350918,479311.4172656067
349801,26266.20109287927
350473,26266.20109287927
350919,26266.20109287927
349802,242444.737984157
350474,242444.737984157
350920,242444.737984157
349803,451329.1973883029
350475,451329.1973883029
350921,451329.1973883029
349804,20356.174243886828
350476,20356.174243886828
350922,20356.174243886828
349805,906.1925897206127
350477,906.1925897206127
350923,906.1925897206127
349806,43736.69842959584
350478,43736.69842959584
350924,43736.69842959584
349807,4742.527059629782
350479,4742.527059629782
350925,4742.527059629782
349808,2204.2341133568375
350480,2204.2341133568375
350926,2204.2341133568375
349809,22829.217903902187
350481,22829.217903902187
350927,22829.217903902187
349810,220731.32628413194
350482,220731.32628413194
350928,220731.32628413194
349811,7181.645348608899
350483,7181.645348608899
350929,7181.645348608899
349812,188971.67923879734
350484,188971.67923879734
350930,188971.67923879734
349813,43745.16550483499
350485,43745.16550483499
350931,43745.16550483499
349814,9805.57617748968
350486,9805.57617748968
350932,9805.57617748968
349815,216882.78546214596
350487,216882.78546214596
350933,216882.78546214596
349816,1783.4491176359813
350488,1783.4491176359813
350934,1783.4491176359813
349817,80267.88810817529
350489,80267.88810817529
350935,80267.88810817529
349818,177588.75575903812
350490,177588.75575903812
350936,177588.75575903812
349819,162906.53743007107
350491,162906.53743007107
350937,162906.53743007107
349820,184570.95162014026
350492,184570.95162014026
350938,184570.95162014026
349821,2301.8681381858364
350493,2301.8681381858364
350939,2301.8681381858364
349822,20403.059394180622
350494,20403.059394180622
350940,20403.059394180622
349823,15269.480263436728
350495,15269.480263436728
350941,15269.480263436728
349824,148234.16851363482
350496,148234.16851363482
350942,148234.16851363482
349825,6723.975455038986
350497,6723.975455038986
350943,6723.975455038986
349826,91912.25108768555
350498,91912.25108768555
350944,91912.25108768555
349827,195959.8427306236
350499,195959.8427306236
350945,195959.8427306236
349828,143422.8835727515
350500,143422.8835727515
350946,143422.8835727515
349829,64643.940628975775
350501,64643.940628975775
350947,64643.940628975775
349830,18222.111293964324
350502,18222.111293964324
350948,18222.111293964324
349831,122040.7595891624
350503,122040.7595891624
350949,122040.7595891624
349832,9855.566783926226
350504,9855.566783926226
350950,9855.566783926226
349833,66129.04699027813
350505,66129.04699027813
350951,66129.04699027813
349834,141950.43068915754
350506,141950.43068915754
350952,141950.43068915754
349835,66585.59940207888
350507,66585.59940207888
350953,66585.59940207888
349836,5892.160843888837
350508,5892.160843888837
350954,5892.160843888837
349837,127711.75459076746
350509,127711.75459076746
350955,127711.75459076746
349838,144850.61861897394
350510,144850.61861897394
350956,144850.61861897394
349839,216805.9735703276
350511,216805.9735703276
350957,216805.9735703276
349840,14713.040353630118
350512,14713.040353630118
350958,14713.040353630118
349841,95.31289158410915
350513,95.31289158410915
350959,95.31289158410915
349842,4320.136978032163
350514,4320.136978032163
350960,4320.136978032163
349843,8784.958455535043
350515,8784.958455535043
350961,8784.958455535043
349844,18882.91805599871
350516,18882.91805599871
350962,18882.91805599871
349845,50216.81660572152
350517,50216.81660572152
350963,50216.81660572152
349846,3410.33576471065
350518,3410.33576471065
350964,3410.33576471065
349847,401.59390027965634
350519,401.59390027965634
350965,401.59390027965634
349848,20446.349564496224
350520,20446.349564496224
350966,20446.349564496224
349849,7899.803655960883
350521,7899.803655960883
350967,7899.803655960883
349850,5648.374711074108
350522,5648.374711074108
350968,5648.374711074108
349851,105067.1793332503
350523,105067.1793332503
350969,105067.1793332503
349852,344902.091078518
350524,344902.091078518
350970,344902.091078518
349853,38641.60748235041
350525,38641.60748235041
350971,38641.60748235041
349854,1558902.8934248171
350526,1558902.8934248171
350972,1558902.8934248171
349855,447228.3570679174
350527,447228.3570679174
350973,447228.3570679174
349856,58254.57504834125
350528,58254.57504834125
350974,58254.57504834125
349857,201611.57095227123
350529,201611.57095227123
350975,201611.57095227123
349858,3127587.7957470287
350530,3127587.7957470287
350976,3127587.7957470287
349859,102226.40586143649
350531,102226.40586143649
350977,102226.40586143649
349860,70641.97609116934
350532,70641.97609116934
350978,70641.97609116934
349861,924953.766249282
350533,924953.766249282
350979,924953.766249282
349862,683294.9350312445
350534,683294.9350312445
350980,683294.9350312445
349863,734484.2139681701
350535,734484.2139681701
350981,734484.2139681701
349864,1407362.9437288698
350536,1407362.9437288698
350982,1407362.9437288698
349865,163223.89695290884
350537,163223.89695290884
350983,163223.89695290884
349866,150707.2132410514
350538,150707.2132410514
350984,150707.2132410514
349867,2493.8096328992747
350539,2493.8096328992747
350985,2493.8096328992747
349868,5366.163550616754
350540,5366.163550616754
350986,5366.163550616754
349869,96.83514290156958
350541,96.83514290156958
350987,96.83514290156958
349870,13355.54394463423
350542,13355.54394463423
350988,13355.54394463423
349871,107521.51177968466
350543,107521.51177968466
350989,107521.51177968466
349872,3802.926371158932
350544,3802.926371158932
350990,3802.926371158932
349873,34469.639202346545
350545,34469.639202346545
350991,34469.639202346545
349874,522784.7398417431
350546,522784.7398417431
350992,522784.7398417431
349875,153003.96426354127
350547,153003.96426354127
350993,153003.96426354127
349876,748363.2140114907
350548,748363.2140114907
350994,748363.2140114907
349877,352453.06103639276
350549,352453.06103639276
350995,352453.06103639276
349878,117410.4294008756
350550,117410.4294008756
350996,117410.4294008756
349879,76460.44994862338
350551,76460.44994862338
350997,76460.44994862338
349880,1072.2194904290884
350552,1072.2194904290884
350998,1072.2194904290884
349881,21028.17902886331
350553,21028.17902886331
350999,21028.17902886331
349882,316316.11053510406
350554,316316.11053510406
351000,316316.11053510406
349883,773312.7183889549
350555,773312.7183889549
351001,773312.7183889549
349884,336950.8062837899
350556,336950.8062837899
351002,336950.8062837899
349885,21732.834098445994
350557,21732.834098445994
351003,21732.834098445994
349886,37965.691871136616
350558,37965.691871136616
351004,37965.691871136616
349887,146.13110211439766
350559,146.13110211439766
351005,146.13110211439766
349888,23202.002662179344
350560,23202.002662179344
351006,23202.002662179344
349889,3528.4615128690093
350561,3528.4615128690093
351007,3528.4615128690093
349890,104344.90958330486
350562,104344.90958330486
351008,104344.90958330486
349891,163066.28728061705
350563,163066.28728061705
351009,163066.28728061705
349892,14811.916677537489
350564,14811.916677537489
351010,14811.916677537489
349893,3457.3732681705565
350565,3457.3732681705565
351011,3457.3732681705565
349894,823.2376316429056
350566,823.2376316429056
351012,823.2376316429056
349895,190911.1423149053
350567,190911.1423149053
351013,190911.1423149053
349896,1043750.21407765
350568,1043750.21407765
351014,1043750.21407765
349897,106832.53343073562
350569,106832.53343073562
351015,106832.53343073562
349898,3682.27956429162
350570,3682.27956429162
351016,3682.27956429162
349899,31431.131845268003
350571,31431.131845268003
351017,31431.131845268003
349900,318.71478654851575
350572,318.71478654851575
351018,318.71478654851575
349901,457.6481451593716
350573,457.6481451593716
351019,457.6481451593716
349902,117414.89115417306
350574,117414.89115417306
351020,117414.89115417306
349903,212125.50000932062
350575,212125.50000932062
351021,212125.50000932062
349904,146730.36371933538
350576,146730.36371933538
351022,146730.36371933538
349905,343545.7743850801
350577,343545.7743850801
351023,343545.7743850801
349906,448241.3931926062
350578,448241.3931926062
351024,448241.3931926062
349907,15500.25636398408
350579,15500.25636398408
351025,15500.25636398408
349908,11087.267301170034
350580,11087.267301170034
351026,11087.267301170034
349909,19674.03796363029
350581,19674.03796363029
351027,19674.03796363029
349910,1757.4313613914685
350582,1757.4313613914685
351028,1757.4313613914685
349911,1950.2062121841325
350583,1950.2062121841325
351029,1950.2062121841325
349912,85795.90318511185
350584,85795.90318511185
351030,85795.90318511185
349913,23078.522235492168
350585,23078.522235492168
351031,23078.522235492168
349914,784145.9836071746
350586,784145.9836071746
351032,784145.9836071746
349915,3519.079118022645
350587,3519.079118022645
351033,3519.079118022645
349916,387.4970924444262
350588,387.4970924444262
351034,387.4970924444262
349917,287.8800298476042
350589,287.8800298476042
351035,287.8800298476042
349918,470.38217984094825
350590,470.38217984094825
351036,470.38217984094825
349919,3339.441780411854
350591,3339.441780411854
351037,3339.441780411854
349920,1894.068310010292
350592,1894.068310010292
351038,1894.068310010292
349921,1416.1200013802948
350593,1416.1200013802948
351039,1416.1200013802948
349922,102744.65519395088
350594,102744.65519395088
351040,102744.65519395088
349923,11897.84424846987
350595,11897.84424846987
351041,11897.84424846987
349924,1262.5387940288756
350596,1262.5387940288756
351042,1262.5387940288756
349925,4851.809387428155
350597,4851.809387428155
351043,4851.809387428155
349926,1550.3519902686758
350598,1550.3519902686758
351044,1550.3519902686758
349927,1842.2708717030284
350599,1842.2708717030284
351045,1842.2708717030284
349928,2744.2342661653392
350600,2744.2342661653392
351046,2744.2342661653392
349929,30710.14775189892
350601,30710.14775189892
351047,30710.14775189892
349930,1029548.0242076466
350602,1029548.0242076466
351048,1029548.0242076466
349931,568350.8224513491
350603,568350.8224513491
351049,568350.8224513491
349932,1902802.7869893117
350604,1902802.7869893117
351050,1902802.7869893117
349933,707358.0184670542
350605,707358.0184670542
351051,707358.0184670542
349934,34869.630473306766
350606,34869.630473306766
351052,34869.630473306766
349935,26419.31091518015
350607,26419.31091518015
351053,26419.31091518015
349936,1310.8553437309251
350608,1310.8553437309251
351054,1310.8553437309251
349937,43936.78219804895
350609,43936.78219804895
351055,43936.78219804895
349938,93377.02905709694
350610,93377.02905709694
